drugbank_id	drugbank_name	chembl	drugbank	pdb	iuphar	pubchem_dotf	kegg_ligand	chebi	nih_ncc	zinc	emolecules	ibm	atlas	ibm_patents	fdasrs	surechembl	pharmgkb	hmdb	selleck	pubchem_tpharma	pubchem	mcule	nmrshiftdb2	lincs	actor	recon	molport	nikkaji	bindingdb	comptox	lipidmaps	drugcentral	carotenoiddb	metabolights	brenda	rhea	chemicalbook	dailymed	swisslipids	dailymed_new	clinicaltrials
DB04241	N-Pyridoxyl-2-Methylalanine-5-Phosphate	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04242	P-Hydroxybenzoic Acid	1	1	1	0	1	1	2	0	1	2	5	0	0	1	6	0	1	0	5	16	1	2	0	2	1	1	8	2	6	0	0	0	2	5	1	1	0	0	0	0
DB04243	5-Methyluridine 5'-Monophosphate	1	1	1	0	0	0	2	0	2	0	2	0	0	0	9	0	0	0	1	14	0	0	0	1	0	0	1	1	1	0	0	0	0	4	1	0	0	0	0	0
DB04244	(2R)-2-(3-Biphenylyl)-N-{(2R)-2-hydroxy-3-[(2-pyridinylsulfonyl)amino]propyl}-4-methylpentanamide	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04246	CRA_23653	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DB04248	beta-(1->4)-galactotriose	2	3	6	0	0	4	12	0	58	10	15	0	0	0	30	0	3	0	17	159	0	0	0	7	1	5	23	0	3	0	0	0	3	38	3	5	0	0	0	0
DB04249	Zinc Substituted Heme C	0	2	3	0	0	0	0	0	0	4	0	0	0	0	36	0	0	0	18	11	0	0	0	37	0	4	0	1	2	0	0	0	0	0	0	0	0	0	0	0
DB04250	Butyrylthiocholine	2	1	1	0	0	0	1	0	1	3	1	0	0	0	3	0	0	0	3	11	2	1	0	4	0	1	1	1	2	0	0	0	0	11	0	1	0	0	0	0
DB04252	N-Carbamoyl-L-Aspartate	2	1	1	0	0	1	5	0	2	1	2	0	0	5	12	0	1	0	3	26	3	0	0	5	1	2	6	0	0	0	0	0	4	10	1	1	0	0	0	0
DB04253	Tretazicar	1	1	1	0	0	0	0	0	1	1	1	0	0	1	2	0	0	0	2	3	0	0	0	1	0	1	0	1	1	0	0	0	0	4	0	1	0	0	0	2
DB04254	8-Benzo[1,3]Dioxol-,5-Ylmethyl-9-Butyl-2-Fluoro-9h-Purin-6-Ylamine	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DB04255	Inhibitor Bea388	1	1	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	2	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DB04256	4-(1-Amino-1-Carboxy-Ethyl)-Benzoic Acid	4	1	1	1	0	0	1	0	2	4	1	0	0	2	2	0	0	0	3	13	0	0	0	2	0	4	3	2	1	0	0	0	0	0	0	0	0	0	0	0
DB04257	Palmitoleic Acid	2	1	1	1	0	1	5	0	2	2	1	0	0	4	78	0	2	0	4	129	0	0	0	14	1	3	12	1	5	2	0	0	2	9	1	2	0	1	0	0
DB04258	Seocalcitol	2	1	1	1	1	0	0	0	17	1	6	0	0	1	8	0	0	0	7	31	0	0	1	1	0	1	4	0	0	2	0	0	0	0	0	1	0	0	0	1
DB04259	7n-Methyl-8-Hydroguanosine-5'-Monophosphate	0	1	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04260	9-(5,5-Difluoro-5-Phosphonopentyl)Guanine	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0
DB04261	Carbamic Acid	1	1	1	0	0	1	2	0	1	0	1	0	0	2	4	0	1	0	2	11	0	0	0	3	0	0	3	1	2	0	0	0	2	3	1	0	0	0	0	0
DB04262	3-(7-hydroxy-8-ribityllumazine-6-yl) propionic acid	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04263	Geneticin	8	1	1	0	0	1	1	0	41	8	2	1	0	1	11	0	0	1	3	96	0	0	0	4	0	7	1	0	2	0	0	0	0	2	0	1	0	0	0	0
DB04264	(10R)-10-Formyl-5,8,10-Trideazafolic Acid	0	2	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04265	N-acetyl-beta-neuraminic acid	8	2	2	0	1	1	6	0	36	14	14	0	0	3	63	0	2	0	11	184	0	0	0	5	1	6	18	2	2	0	0	0	6	18	3	1	0	0	0	0
DB04266	5-(6-D-Ribitylamino-2,4-Dihydroxypyrimidin-5-Yl)-1-Pentyl-Phosphonic Acid	0	1	2	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0
DB04267	Dipicolinic Acid	1	1	1	0	0	0	3	0	1	1	2	0	0	1	1	0	1	0	1	4	1	1	0	1	0	1	3	1	1	0	0	0	3	16	1	1	0	0	0	0
DB04268	Methylumbelliferyl Chitotriose	0	1	1	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	17	0	0	0	0	0	0
DB04269	Cyclotheonamide A	4	1	1	0	0	0	0	0	9	0	1	0	0	1	4	0	0	0	1	13	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0
DB04270	(S)-3-(4-(2-Carbazol-9-Yl-Ethoxy)-Phenyl)-2-Ethoxy-Propionic Acid	1	1	1	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	3	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
DB04271	3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester	1	1	1	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	1	3	1	0	0	1	0	3	1	1	1	0	0	0	0	1	0	0	0	0	0	0
DB04272	Citric acid	1	1	2	1	0	1	7	0	1	5	2	0	0	2	10	1	1	0	6	29	1	3	0	3	1	2	7	2	6	0	1	0	6	5	1	3	0	0	1	5
DB04273	8,9-Dichloro-2,3,4,5-Tetrahydro-1h-Benzo[C]Azepine	1	1	1	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	1	2	0	0	0	1	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0
DB04274	5,4'-Dideoxyflavanone	2	1	1	0	0	1	3	0	2	2	2	0	0	1	3	0	0	0	1	3	2	0	0	2	0	2	2	1	2	1	0	0	0	3	0	1	0	0	0	0
DB04275	N-acetylserotonin	1	1	1	1	0	1	2	0	1	1	1	0	0	1	4	1	1	0	1	9	1	0	2	0	1	1	1	1	1	0	0	0	1	4	1	1	0	0	0	0
DB04276	N-[N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-Butyl]-Guanidine	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04277	Fructose -6-Phosphate	0	2	2	0	0	0	8	0	8	1	0	0	0	1	51	0	1	0	2	61	0	0	0	7	0	2	7	0	1	0	0	0	6	7	4	1	0	0	0	0
DB04278	2-[2-(2-Cyclohexyl-2-Guanidino-Acetylamino)-Acetylamino]-N-(3-Mercapto-Propyl)-Propionamide	0	1	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04279	3-Isopropylmalic Acid	1	1	1	0	0	1	4	0	4	1	3	0	0	0	10	0	1	0	2	14	0	0	0	1	0	0	3	0	2	0	0	0	2	13	1	0	0	0	0	0
DB04280	((2r,3s,5r)-3-Hydroxy-5-(4-Hydroxy-2-Oxo-3,4-Dihydropyrimidin-1(2h)-Yl)-Tetrahydrofuran-2-Yl)Methyldihydrogen Phosphate	0	1	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04281	2-[4-(4-Chlorophenyl)Cyclohexylidene]-3,4-Dihydroxy-1(2h)-Naphthalenone	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04282	2-deoxy-2-fluoro-α-D-glucose	8	4	6	0	1	0	15	0	24	6	11	0	0	6	30	0	0	0	13	75	0	0	0	2	0	0	15	0	3	0	1	0	0	11	0	0	1	0	2	7
DB04283	2-Bromo-6-Hydroxy-Purine	0	1	1	0	0	0	0	0	1	2	2	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DB04284	L-proline betaine	4	1	1	0	0	1	3	0	2	4	2	0	0	4	10	0	1	0	3	20	0	0	0	3	0	4	4	0	2	0	0	0	2	8	2	1	0	0	0	0
DB04285	{4-[(2s,4e)-2-(1,3-Benzothiazol-2-Yl)-2-(1h-1,2,3-Benzotriazol-1-Yl)-5-Phenylpent-4-Enyl]Phenyl}(Difluoro)Methylphosphonic Acid	0	1	1	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DB04286	beta-D-Ribopyranose	10	3	10	0	0	12	20	0	16	28	29	1	0	16	141	0	3	0	31	190	10	3	0	18	1	21	25	1	13	0	1	0	14	20	4	10	0	0	0	1
DB04287	(S)-5-(4-Benzyloxy-Phenyl)-4-(7-Phenyl-Heptanoylamino)-Pentanoic Acid	1	1	1	1	0	0	0	0	1	1	2	0	0	0	2	0	0	0	2	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DB04288	2-[Trans-(4-Aminocyclohexyl)Amino]-6-(Benzyl-Amino)-9-Cyclopentylpurine	1	1	1	0	0	0	0	0	2	0	1	0	0	0	4	0	0	0	4	3	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
DB04289	Genz-10850	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0
DB04291	Oxfenicine	2	3	2	0	1	2	4	0	2	4	4	0	0	2	10	0	0	0	11	36	4	0	0	5	0	4	6	1	2	0	0	0	4	8	1	3	0	0	0	0
DB04292	4-[(Isopropylamino)Methyl]Phenylalanine	0	1	1	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04293	7-(2-Amino-2-Phenyl-Acetylamino)-3-Chloro-8-Oxo-1-Aza-Bicyclo[4.2.0]Oct-2-Ene-2-Carboxylic Acid	4	2	0	0	1	1	4	0	4	1	4	0	0	2	47	1	1	0	10	59	0	0	1	2	0	0	4	0	2	0	1	0	0	1	0	1	0	0	0	3
DB04294	5-Phosphoribosyl-1-(Beta-Methylene) Pyrophosphate	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04295	N-Benzoyl-N'-Beta-D-Glucopyranosyl Urea	1	1	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
DB04296	5-Oxo-L-Norleucine	0	1	1	0	0	1	2	0	2	1	4	0	0	0	3	0	0	0	0	15	2	0	0	0	0	1	2	0	1	0	0	0	0	2	0	0	0	0	0	0
DB04297	7-[4-(Dimethylamino)Phenyl]-N-Hydroxy-4,6-Dimethyl-7-Oxo-2,4-Heptadienamide	2	1	2	1	1	0	3	0	3	2	2	5	0	1	4	0	0	1	10	21	0	0	2	2	0	2	3	1	1	1	0	0	1	3	0	1	0	0	0	0
DB04298	3-(4-Amino-2-Tert-Butyl-5-Methyl-Phenylsulfanyl)-6-Cyclopentyl-4-Hydroxy-6-[2-(4-Hydroxy-Phenyl)-Ethyl]-5,6-Dihydro-Pyran-2-One	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
DB04299	Maleic Acid	2	2	2	1	0	2	9	0	2	2	9	0	0	2	10	0	2	0	6	44	4	3	0	5	1	2	15	2	7	0	1	0	6	5	2	2	1	1	1	1
DB04300	(1s,3r,4r,6s)-1,3,4,6-Tetrapkisphosphate	4	1	1	0	0	1	2	0	17	5	4	0	0	0	5	0	1	0	8	22	0	0	0	2	1	1	8	4	1	0	0	0	2	9	1	0	0	0	0	0
DB04301	Bis(5-Amidino-2-Benzimidazolyl)Methane Ketone Hydrate	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04302	4-Hydroxy-3,5-Dimethyl-5-(2-Methyl-Buta-1,3-Dienyl)-5h-Thiophen-2-One	3	1	1	0	1	1	0	0	2	1	0	0	0	0	4	0	0	0	3	9	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0
DB04303	4-O-methyl-alpha-D-glucuronic acid	1	2	2	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	1	9	0	0	0	0	0	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0
DB04304	L-Gluconic Acid	1	2	5	1	0	7	16	0	15	2	16	0	0	4	24	1	3	0	10	49	1	1	0	8	2	1	12	0	7	0	1	0	15	26	7	2	0	0	0	0
DB04306	5-[(4-Methylphenyl)Sulfanyl]-2,4-Quinazolinediamine	1	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0
DB04307	5-Hydroxy-N-Propargyl-1(R)-Aminoindan	3	1	1	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	5	8	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0
DB04308	D-4-hydroxyphenylglycine	2	3	2	0	1	2	4	0	2	4	4	0	0	2	10	0	0	0	11	36	4	0	0	5	0	4	6	1	2	0	0	0	4	8	1	3	0	0	0	0
DB04310	2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide	4	1	1	0	0	1	0	0	4	2	6	0	0	1	6	0	0	0	5	22	0	0	0	1	0	1	3	2	0	0	0	0	0	3	0	1	0	0	0	0
DB04311	4-Phenylbutylamine	1	1	1	0	0	0	0	0	1	2	2	0	0	0	20	0	0	0	2	38	1	1	0	3	0	2	1	1	3	0	0	0	0	3	0	1	0	0	0	0
DB04312	2,3-Difluorobenzyl Alcohol	1	1	1	0	0	0	1	0	1	1	1	0	0	0	2	0	0	0	1	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
DB04313	(3S)-3-methyl-D-aspartic acid	3	2	2	0	0	1	3	0	4	1	8	0	0	4	13	0	0	0	3	34	1	0	0	3	0	2	11	0	0	0	0	0	3	20	1	1	0	0	0	0
DB04314	1-Methylcytosine	1	1	1	0	0	0	1	0	1	1	4	0	0	1	8	0	0	0	7	73	0	0	0	5	0	1	1	0	5	0	0	0	1	0	0	0	0	0	0	0
DB04315	Guanosine-5'-Diphosphate	2	1	1	1	0	1	4	0	14	5	4	0	0	0	30	0	1	0	9	81	0	0	0	3	1	2	5	3	4	0	0	0	4	7	1	2	0	0	0	0
DB04316	D-[(N-Hydroxyamino)Carbonyl]Phenylalanine	0	2	2	0	0	0	0	0	2	0	1	0	0	0	3	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
DB04317	3,3-Dichloro-2-Phosphonomethyl-Acrylic Acid	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
DB04318	Nα-[(2S)-2-{[(S)-[(1S)-1-{[(Benzyloxy)carbonyl]amino}-2-phenylethyl](hydroxy)phosphoryl]methyl}-5-phenylpentanoyl]-L-tryptophanamide	3	1	1	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	7	2	0	0	0	0	0	2	0	0	0	0	0	0
DB04320	2-Bromo-2-Propene-1-Ol	0	1	1	0	0	0	1	0	1	1	1	0	0	0	2	0	0	0	1	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DB04321	N-Hexylphosphonate Ethyl Ester	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
DB04322	LY249543	3	2	3	0	1	0	0	0	4	0	4	0	0	2	9	0	0	0	12	22	0	0	0	3	0	1	5	4	0	0	0	0	0	9	0	0	0	0	0	4
DB04323	2-Amino-3-(Cystein-S-Yl)-Isoxazolidin-5-Yl-Acetic Acid	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04324	Ovalicin	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
DB04325	Phenethylamine	1	1	1	1	0	1	2	0	1	1	3	0	0	1	10	0	2	0	3	20	1	1	0	2	1	1	5	1	5	0	0	0	2	10	1	1	0	0	0	0
DB04326	Dihydroxyacetone phosphate	1	1	1	0	0	1	2	0	1	3	1	0	0	1	4	0	1	0	4	15	0	0	0	2	1	0	5	0	2	0	0	0	2	6	1	0	0	0	0	0
DB04327	Phosphatidylethanolamine	0	2	3	0	0	0	7	0	2	2	2	0	0	1	6	0	2	0	2	17	0	0	0	3	0	2	4	0	0	1	0	0	7	0	0	1	0	1	0	0
DB04328	Shikimate-3-Phosphate	2	1	1	0	0	1	2	0	2	1	4	0	0	0	4	0	0	0	2	12	0	0	0	1	0	0	3	3	2	0	0	0	2	2	1	0	0	0	0	0
DB04329	Isoquinoline	1	1	1	0	0	1	1	0	1	1	2	0	0	1	3	0	1	0	2	8	1	1	0	1	0	2	5	1	1	0	0	0	0	1	1	1	0	0	0	0
DB04330	Bilh 434	2	1	1	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04331	Monastrol	3	1	1	0	0	0	4	0	2	2	3	1	0	1	2	0	0	0	3	4	3	0	1	1	0	2	3	1	1	0	0	0	0	3	0	1	0	0	0	0
DB04332	2-{2-[2-2-(Methoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethanol	1	1	1	0	0	0	0	0	1	1	1	0	0	0	18	0	1	0	1	21	1	0	0	1	0	1	1	0	2	0	0	0	0	2	0	1	0	0	0	0
DB04333	Octamethylenediamine	2	1	1	0	0	0	1	0	1	1	2	0	0	1	52	0	0	0	2	68	1	0	0	2	0	2	2	1	3	0	0	0	0	1	0	1	0	0	0	0
DB04334	6-hydroxydopa quinone	0	1	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	3	0	0	0	0	0	0
DB04335	Inosine	6	2	1	1	0	1	2	0	13	16	16	0	0	1	126	0	2	1	33	197	10	2	1	11	1	9	9	2	8	0	1	0	1	6	1	4	1	0	1	11
DB04336	1-(4-Amidinophenyl)-3-(4-Chlorophenyl)Urea	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	2	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
DB04337	Methyl Isocyanide	0	1	1	0	0	0	1	0	0	1	87	0	0	1	20	0	0	0	5	165	0	1	0	2	0	1	3	0	2	0	0	0	0	3	0	0	0	0	0	0
DB04338	SB220025	2	1	1	1	0	0	1	0	1	2	1	0	0	0	2	0	0	0	1	5	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0
DB04339	Carbocisteine	2	1	1	0	0	1	2	0	2	2	3	0	0	5	61	0	1	0	9	89	1	0	0	8	0	3	4	1	5	0	1	0	2	6	1	2	0	0	0	7
DB04340	2-[(Dioxidophosphoranyl)oxy]benzoate	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04341	S-(3-Iodobenzyl)Glutathione	0	1	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04342	7-((Carboxy(4-Hydroxyphenyl)Acetyl)Amino)-7-Methoxy-(3-((1-Methyl-1h-Tetrazol-5-Yl)Thio)Methyl)-8-Oxo-5-Oxa-1-Azabicyclo[4.2.0]Oct-2-Ene-2-Carboxylic Acid	6	2	1	0	1	1	2	0	8	3	2	0	0	0	27	1	1	0	3	52	0	0	1	4	0	3	4	1	2	0	1	0	0	3	0	2	0	0	0	0
DB04343	Glyoxylic acid	1	1	1	0	0	1	2	0	1	1	3	0	0	1	1	0	1	0	1	7	1	0	0	1	1	1	2	1	1	0	0	0	2	6	1	1	0	0	0	0
DB04345	Lumichrome	0	1	1	0	0	1	2	0	1	2	1	0	0	1	2	0	0	0	2	3	1	0	0	1	0	2	1	0	1	0	0	0	2	1	1	1	0	0	0	0
DB04346	(2r,4s)-2-Methyl-2,3,3,4-Tetrahydroxytetrahydrofuran	1	1	1	0	0	0	1	0	0	0	2	0	0	0	6	0	0	0	3	10	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0
DB04347	3-Dehydroshikimate	0	1	1	0	0	1	2	0	1	1	1	0	0	0	3	0	0	0	2	10	0	0	0	0	0	0	2	0	0	0	0	0	2	4	1	0	0	0	0	0
DB04348	Taurocholic acid	10	1	1	2	0	0	5	0	39	11	7	0	0	6	52	0	3	0	8	186	0	0	1	5	1	12	8	2	2	4	0	0	2	9	1	2	0	1	0	0
DB04349	(S)-propane-1,2-diol	1	3	2	0	0	3	3	0	2	3	7	0	0	2	11	0	2	0	5	19	3	1	1	5	2	3	4	0	3	0	1	0	3	25	3	3	1	0	1	1
DB04350	Argadin	1	1	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	4	6	0	0	0	1	0	0	1	2	1	0	0	0	0	1	0	1	0	0	0	0
DB04351	Aconitate Ion	2	1	1	0	0	2	6	0	2	2	1	0	0	8	32	0	2	0	7	79	2	1	0	3	1	4	6	2	3	0	0	0	4	6	2	2	0	0	0	0
DB04352	beta-D-Ribose-5-phosphate	4	2	3	0	0	2	8	0	5	12	4	0	0	1	135	0	1	0	3	178	0	0	0	1	1	0	5	1	0	0	0	0	7	11	1	0	0	0	0	0
DB04353	Tert-butyl N-[(2S,5R)-6-[[(2S)-5-amino-1-[[(2S)-1-amino-1-oxo-3-phenylpropan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-5-benzyl-3,6-dioxo-1-phenylhexan-2-yl]carbamate	0	1	1	0	0	0	0	0	2	0	1	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04356	9-Deazaguanine	1	1	1	0	0	0	0	0	1	2	2	0	0	1	1	0	0	0	1	4	0	0	0	1	0	1	1	1	1	0	0	0	0	2	0	1	0	0	0	0
DB04357	Pteric acid	1	2	2	0	0	1	6	0	1	2	1	0	0	1	6	0	0	0	2	10	0	0	0	1	0	3	1	1	1	0	0	0	0	2	0	1	0	0	0	0
DB04359	Vinylsulphonic Acid	1	1	1	0	0	0	0	0	1	0	2	0	0	1	1	0	0	0	1	3	0	0	0	1	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0
DB04360	Benzo[B]Thiophene-2-Boronic Acid	1	1	1	0	0	0	0	0	1	1	2	0	0	0	4	0	0	0	1	7	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0
DB04361	Methyldiazene	0	1	1	0	0	0	0	0	0	0	7	0	0	0	8	0	0	0	0	50	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DB04362	Adenosine Diphosphate 5-(Beta-Ethyl)-4-Methyl-Thiazole-2-Carboxylic Acid	0	1	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
DB04363	Mesobiliverdin IV alpha	0	1	1	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB04364	(R)-acetoin	1	2	2	0	0	3	3	0	2	2	5	0	0	0	63	0	1	0	4	81	1	1	0	3	0	1	3	0	1	2	0	0	3	26	3	1	0	0	0	0
DB04365	Arecoline	2	1	0	1	0	1	1	0	1	4	1	0	0	4	10	0	1	1	4	21	2	1	1	4	0	2	1	1	5	0	0	0	1	0	0	1	0	0	0	0
DB04366	3'-Deoxy 3'-Amino Adenosine-5'-Diphosphate	0	1	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DB04367	Debromohymenialdisine	2	1	1	0	0	0	0	0	2	1	3	0	0	0	2	0	0	0	1	4	0	0	0	0	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0
DB04368	Bb-3497	3	1	1	0	0	0	0	0	1	0	4	0	0	0	5	0	0	0	1	6	0	0	0	1	0	0	2	3	1	0	0	0	0	2	0	0	0	0	0	0
DB04369	1,3,2-Dioxaborolan-2-Ol	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DB04370	S-sulphocysteine	1	1	1	0	0	1	2	0	2	4	2	0	0	1	7	0	1	0	2	27	0	0	0	2	1	1	4	1	2	0	0	0	2	7	1	0	0	0	0	0
DB04371	AL6528	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DB04372	Di-Linoleoyl-3-Sn-Phosphatidylcholine	0	1	1	0	0	0	1	0	4	0	1	0	0	1	2	0	1	0	6	22	0	0	0	2	0	0	3	0	0	1	0	0	2	7	1	0	0	1	0	0
DB04373	4-Amino-N-{4-[2-(2,6-Dimethyl-Phenoxy)-Acetylamino]-3-Hydroxy-1-Isobutyl-5-Phenyl-Pentyl}-Benzamide	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
